YEAR,FACILITY_ID,AI_ID,PERMIT_TYPE,FACILITY_NAME,INDUSTRY_TYPE,NAICS_CODE,POLLUTANT,EMISSIONS (TONS),EMISSIONS (LB),COUNTY,ZIP_CODE,LONGITUDE,LATITUDE,-93.228638,
2017,12300690,150894,NM,Crushers Inc - Nonmetallic,Mining,212321,PM2.5 Primary,0.657474,1314.948,Ramsey,55109,-93.00099504,45.01131273,,
2017,12300062,2500,C,Johnson Brothers Liquor Co,Manufacturing,323111,PM2.5 Primary,0.0027157,5.4314,Ramsey,55116,-93.15362826,44.90528099,,
2017,12300624,2098,D,Brown-Wilbert Vault Co - Roseville,Manufacturing,327390,PM2.5 Primary,1.509334,3018.668,Ramsey,55113,-93.156,45.0096,,
2017,12300666,140,D,Buerkle Hyundai-Honda Co,Other,441110,PM2.5 Primary,1.8677192,3735.4384,Ramsey,55110,-93.0372,45.0421,,
2017,12300347,547,R,Commercial Asphalt Co - Plant 905,Manufacturing,324121,PM2.5 Primary,0.8648396,1729.6792,Ramsey,55119,-93.0198,44.9009,,
2017,12300002,2480,D,Artistic Finishes Inc - Roseville,Manufacturing,321999,PM2.5 Primary,0.6565135,1313.027,Ramsey,55113,-93.1934,45.0127,,
2017,12300746,22891,D,Modern Press Inc,Manufacturing,323111,PM2.5 Primary,0,0,Ramsey,55112,-93.1985,45.049,,
2017,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,PM2.5 Primary,0.01105075,22.1015,Ramsey,55126,-93.1219,45.0524,,
2017,12300763,119521,D,Strategic Materials Inc - Saint Paul Plant,Other,423930,PM2.5 Primary,2.9679379,5935.8758,Ramsey,55130,-93.0928,44.9634,,
2017,12300772,138592,D,UFP White Bear Lake LLC,Manufacturing,321114,PM2.5 Primary,1.3,2600,Ramsey,55110,-93.0268,45.0698,,
2017,12300488,4731,C,US Bank Center,Other,522110,PM2.5 Primary,0.0025007,5.0014,Ramsey,55101,-93.0919,44.9472,,
2017,12300273,221919,C,Rihm Kenworth - Coon Rapids,Other,423140,PM2.5 Primary,0.0007829,1.5658,Ramsey,55114,-93.18776653,44.95945554,,
2017,12300707,8073,R,Viking Drill & Tool Inc,Manufacturing,333515,PM2.5 Primary,3.586,7172,Ramsey,55107,-93.07668258,44.9357307,,
2017,12300602,752,R,Interplastic Corp - Vadnais Hghts Plant,Manufacturing,325991,PM2.5 Primary,0.0803053,160.6106,Ramsey,55110,-93.05008361,45.04677447,,
2017,12300333,175,C,Energy Park Utility Co,Utilities,221330,PM2.5 Primary,0.020707,41.414,Ramsey,55108,-93.16363498,44.97070512,,
2017,12300254,740,D,HealthEast Midway Health Services,Other,622110,PM2.5 Primary,0.01393903,27.87806,Ramsey,55104,-93.1715,44.9539,,
2017,12300093,1954,D,Bethesda Rehabilitation Hospital,Other,622110,PM2.5 Primary,0.000547306,1.094612,Ramsey,55103,-93.103,44.9583,,
2017,12300353,2001,R,Continental Cement Co,Other,423320,PM2.5 Primary,2.093683,4187.366,Ramsey,55119,-93.0181,44.8987,,
2017,12300734,29024,D,Alter River Terminal,Other,424910,PM2.5 Primary,3.981,7962,Ramsey,55107,-93.0578,44.9229,,
2017,12300741,24696,R,Contanda Terminals - Saint Paul 1,Other,493190,PM2.5 Primary,0.004661,9.322,Ramsey,55106,-93.0471,44.9315,,
2017,12300012,2347,R,Xcel Energy - High Bridge Generating Plant,Utilities,221112,PM2.5 Primary,2.62151178,5243.02356,Ramsey,55102,-93.1116,44.9315,,
2017,12300770,4688,D,Multi-Clean,Manufacturing,325612,PM2.5 Primary,0,0,Ramsey,55126,-93.126,45.0484,,
2017,12300640,4641,D,St John's Hospital (HealthEast),Other,622110,PM2.5 Primary,0.0259935,51.987,Ramsey,55109,-93.0336,45.0288,,
2017,12300045,331,C,St. Catherine University,Other,611310,PM2.5 Primary,0.032082,64.164,Ramsey,55105,-93.1842,44.926,,
2017,12300070,1869,R,Magellan Pipeline Co LP - Saint Paul Terminal,Other,486910,PM2.5 Primary,0,0,Ramsey,55113,-93.1971,45.0241,,
2017,12300030,2255,D,Regions Hospital,Other,622110,PM2.5 Primary,0.08069173,161.38346,Ramsey,55101,-93.09423904,44.95616324,,
2017,12300619,1414,D,Vomela Specialty Co,Manufacturing,323111,PM2.5 Primary,0,0,Ramsey,55107,-93.0792,44.9428,,
2017,12300425,2245,D,Metro Transit - Overhaul Base,Other,485113,PM2.5 Primary,0.023403,46.806,Ramsey,55114,-93.18874041,44.9571999,,
2017,00300238,3243,R,Carley Foundry Inc,Manufacturing,331524,PM2.5 Primary,15.18138929,30362.77859,Ramsey,55449,-93.1971,45.1219,,
2017,12300474,4736,C,ISD 623 - Parkview Center School,Other,611110,PM2.5 Primary,0.0082274,16.4548,Ramsey,55113,-93.1297,45.0079,,
2017,12300341,2005,R,Water Gremlin Co,Manufacturing,331523,PM2.5 Primary,0,0,Ramsey,55110,-93.0321,45.0745,,
2017,12300773,144123,R,LaMettry's Collision Inc - New Brighton,Other,811121,PM2.5 Primary,0.0005268,1.0536,Ramsey,55112,-93.2201,45.0658,,
2017,12300323,663,D,International Paper Co,Pulp & Paper,322211,PM2.5 Primary,0.37320533,746.41066,Ramsey,55112,-93.1553,45.0564,,
2017,12300605,2018,D,Americraft Carton Inc,Manufacturing,323111,PM2.5 Primary,0.0008815,1.763,Ramsey,55107,-93.0745,44.9447,,
2017,12300489,7166,C,State of MN - Transportation Bldg,Utilities,221121,PM2.5 Primary,0.0259792,51.9584,Ramsey,55155,-93.10465436,44.95325672,,
2017,05300847,1417,D,Twin City Die Castings Co,Manufacturing,331523,PM2.5 Primary,3.00395,6007.9,Ramsey,55414,-93.2067,44.9907,,
2017,12300042,679,C,Macalester College,Other,611310,PM2.5 Primary,0.01911095,38.2219,Ramsey,55105,-93.1692,44.9398,,
2017,12300638,1993,D,Raymond Autobody Inc,Other,811121,PM2.5 Primary,0.6650363,1330.0726,Ramsey,55104,-93.1453,44.9668,,
2017,12300057,589,R,Rayven Inc,Manufacturing,326113,PM2.5 Primary,0.08840648,176.81296,Ramsey,55104,-93.1524,44.9545,,
2017,12300053,2595,R,Met Council Metropolitan WWTP,Utilities,221320,PM2.5 Primary,3.795075486,7590.150972,Ramsey,55106,-93.04529355,44.92579687,,
2017,12300636,1305,D,Xcel Energy - Rice Street Service Center,Utilities,221121,PM2.5 Primary,0.006082,12.164,Ramsey,55117,-93.1071,44.9663,,
2017,12300626,2096,D,Certified Painting Inc,Manufacturing,332710,PM2.5 Primary,1.062865,2125.73,Ramsey,55113,-93.1846,45.0286,,
2017,12300738,96177,D,Custom Millwork Inc,Manufacturing,321911,PM2.5 Primary,1.709,3418,Ramsey,55109,-92.9991,45.0109,,
2017,12300709,5316,D,LaMettry's Collision Inc - Maplewood,Other,811121,PM2.5 Primary,0.4488239,897.6478,Ramsey,55109,-93.0468,45.0304,,
2017,12300496,747,D,HB Fuller Co - Corporate Campus- Vadnais,Manufacturing,325520,PM2.5 Primary,0.383138,766.276,Ramsey,55110,-93.0512,45.0453,,
2017,12300695,135601,D,Health Systems Cooperative Laundries,Other,812332,PM2.5 Primary,0.018827,37.654,Ramsey,55106,-93.0711,44.9644,,
2017,12300457,174,D,Huot Manufacturing Co,Manufacturing,332510,PM2.5 Primary,0.0262562,52.5124,Ramsey,55104,-93.17404753,44.95778814,,
2017,12300015,145433,R,3M - R & D Facility - Maplewood Bldg 201,Pulp & Paper,322220,PM2.5 Primary,1.8984047,3796.8094,Ramsey,55144,-93.0032,44.9516,,
2017,12300621,3932,D,Computype Inc,Manufacturing,326113,PM2.5 Primary,0.0011374,2.2748,Ramsey,55113,-93.1962,45.0217,,
2017,05300499,187,R,Co-Operative Plating Co,Manufacturing,332813,PM2.5 Primary,3.750280254,7500.560508,Ramsey,55104,-93.1685,44.9496,,
2017,12300777,93212,D,Cummins NPower,Manufacturing,333618,PM2.5 Primary,0.05290576,105.81152,Ramsey,55110,-93.0343,45.0388,,
2017,12300764,131464,D,Baldinger Bakery,Manufacturing,311812,PM2.5 Primary,0.005325,10.65,Ramsey,55106,-93.0463,44.9701,,
2017,12300776,4948,D,Saint Paul Regional Water Services McCarron WTP,Utilities,221310,PM2.5 Primary,1.386586,2773.172,Ramsey,55113,-93.1011,44.9955,,
2017,12300625,5269,D,Simcote Inc,Manufacturing,332811,PM2.5 Primary,1.82288,3645.76,Ramsey,55119,-93.0155,44.8917,,
2017,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,PM2.5 Primary,27.76099137,55521.98274,Ramsey,55106,-93.06095261,44.96755284,,
2017,12300490,1962,D,Old Dutch Foods Inc,Manufacturing,311919,PM2.5 Primary,0.308479,616.958,Ramsey,55113,-93.2006,45.0157,,
2017,12300268,28,D,Pearson Candy Co,Manufacturing,311340,PM2.5 Primary,2.304208,4608.416,Ramsey,55116,-93.1576,44.9067,,
2017,12300420,1413,D,Century Link - St Paul Market St,Other,517311,PM2.5 Primary,0.0297501,59.5002,Ramsey,55102,-93.0954,44.9439,,
2017,12300292,2304,R,Wolkerstorfer Co Inc,Manufacturing,332812,PM2.5 Primary,0.23720035,474.4007,Ramsey,55112,-93.1906,45.0494,,
2017,12300410,2477,R,WestRock MN Corp,Pulp & Paper,322130,PM2.5 Primary,1.499112,2998.224,Ramsey,55114,-93.1954,44.9603,,
2017,12300213,824,D,Flint Hills Resources Pine Bend LLC - St Paul,Manufacturing,324199,PM2.5 Primary,0.6213337,1242.6674,Ramsey,55106,-93.0469,44.931,,
2017,12300063,4228,R,District Energy St Paul Inc-Hans O Nyman,Utilities,221330,PM2.5 Primary,8.89794376,17795.88752,Ramsey,55102,-93.0965,44.943,,
2017,05300004,718,D,Schwing America Inc,Manufacturing,333120,PM2.5 Primary,2.5090141,5018.0282,Ramsey,55127,-93.05414979,45.11971315,,
2017,12300458,1849,D,International Paper Co - Container,Pulp & Paper,322211,PM2.5 Primary,0.72278033,1445.56066,Ramsey,55110,-93.0292,45.091,,
2017,12300411,1936,D,3M Company Building 75,Manufacturing,325412,PM2.5 Primary,0.0014231,2.8462,Ramsey,55107,-93.0915,44.9385,,
2017,12300462,1248,D,Amidon Graphics,Manufacturing,323111,PM2.5 Primary,0.0270549,54.1098,Ramsey,55116,-93.15225847,44.90852302,,
2017,12300681,1507,C,White Bear Lake High School - S Campus,Other,611110,PM2.5 Primary,0.0085951,17.1902,Ramsey,55110,-93.0073,45.0484,,
2017,12300769,139243,D,Minnesota Army National Guard AASF1-Holman Field,Other,928110,PM2.5 Primary,0.08427,168.54,Ramsey,55109,-93.0698,44.9385,,
2017,12300731,31071,C,Structural Wood Corp,Other,423310,PM2.5 Primary,0,0,Ramsey,55110,-93.052,45.0614,,
2017,12300149,4383,HM,TA Schifsky & Sons Inc,Manufacturing,324121,PM2.5 Primary,1.03065895,2061.3179,Ramsey,55109,-93.00100448,45.01131608,,
2017,12300614,2133,D,Quality Manufacturing Inc,Manufacturing,339950,PM2.5 Primary,0.4824675,964.935,Ramsey,55110,-93.06025297,45.04000548,,
2017,12300054,431,R,Rexam Beverage Can Co - St Paul,Manufacturing,332431,PM2.5 Primary,14.4449043,28889.8086,Ramsey,55107,-93.0823,44.9404,,
2017,12300632,22,D,PACAL LLC,Manufacturing,333120,PM2.5 Primary,0.00714069,14.28138,Ramsey,55113,-93.206,45.0057,,
2017,00300238,3243,R,Carley Foundry Inc,Manufacturing,331524,CO2-equivalent,3630.691195,7261382.39,Ramsey,55449,-93.1971,45.1219,,
2017,05300004,718,D,Schwing America Inc,Manufacturing,333120,CO2-equivalent,861.887212,1723774.424,Ramsey,55127,-93.05414979,45.11971315,,
2017,05300246,3568,D,Happy's Potato Chip Co,Manufacturing,311919,CO2-equivalent,5584.436562,11168873.12,Ramsey,55421,-93.2125,45.0392,,
2017,05300499,187,R,Co-Operative Plating Co,Manufacturing,332813,CO2-equivalent,2074.135008,4148270.016,Ramsey,55104,-93.1685,44.9496,,
2017,05300847,1417,D,Twin City Die Castings Co,Manufacturing,331523,CO2-equivalent,2336.405172,4672810.344,Ramsey,55414,-93.2067,44.9907,,
2017,12300001,376,R,St Paul Brass & Aluminum Foundry,Manufacturing,331524,CO2-equivalent,319.6290795,639258.159,Ramsey,55104,-93.1405,44.9626,,
2017,12300002,2480,D,Artistic Finishes Inc - Roseville,Manufacturing,321999,CO2-equivalent,289.798386,579596.772,Ramsey,55113,-93.1934,45.0127,,
2017,12300007,1040,R,Aggregate Industries Inc - Yard A,Mining,212321,CO2-equivalent,36.63772432,73275.44864,Ramsey,55106,-93.0476,44.9346,,
2017,12300012,2347,R,Xcel Energy - High Bridge Generating Plant,Utilities,221112,CO2-equivalent,870545.6277,1741091255,Ramsey,55102,-93.1116,44.9315,,
2017,12300015,145433,R,3M - R & D Facility - Maplewood Bldg 201,Pulp & Paper,322220,CO2-equivalent,750.67268,1501345.36,Ramsey,55144,-93.0032,44.9516,,
2017,12300020,833,D,ADM Grain - St Paul - Elevator D,Other,424510,CO2-equivalent,0,0,Ramsey,55102,-93.124,44.924,,
2017,12300022,931,D,University of St Thomas,Other,611310,CO2-equivalent,3562.427931,7124855.862,Ramsey,55105,-93.1897,44.944,,
2017,12300030,2255,D,Regions Hospital,Other,622110,CO2-equivalent,8367.737754,16735475.51,Ramsey,55101,-93.09423904,44.95616324,,
2017,12300042,679,C,Macalester College,Other,611310,CO2-equivalent,127.323557,254647.114,Ramsey,55105,-93.1692,44.9398,,
2017,12300045,331,C,St. Catherine University,Other,611310,CO2-equivalent,4200.281112,8400562.224,Ramsey,55105,-93.1842,44.926,,
2017,12300049,3941,D,Curtis-Wright Surface Technologies,Manufacturing,332812,CO2-equivalent,562.479236,1124958.472,Ramsey,55112,-93.189,45.0859,,
2017,12300053,2595,R,Met Council Metropolitan WWTP,Utilities,221320,CO2-equivalent,10345.00822,20690016.44,Ramsey,55106,-93.04529355,44.92579687,,
2017,12300054,431,R,Rexam Beverage Can Co - St Paul,Manufacturing,332431,CO2-equivalent,0.004262288,8.524576,Ramsey,55107,-93.0823,44.9404,,
2017,12300055,596,R,Gerdau Ameristeel US Inc - Saint Paul Mill,Manufacturing,331110,CO2-equivalent,46992.24497,93984489.94,Ramsey,55119,-93.0106,44.8954,,
2017,12300056,1020,D,Pier Foundry & Pattern Shop,Manufacturing,331511,CO2-equivalent,377.147984,754295.968,Ramsey,55107,-93.0812,44.9443,,
2017,12300057,589,R,Rayven Inc,Manufacturing,326113,CO2-equivalent,365.624965,731249.93,Ramsey,55104,-93.1524,44.9545,,
2017,12300060,124865,C,United & Children's Hospital,Other,622110,CO2-equivalent,3481.362749,6962725.498,Ramsey,55102,-93.1088,44.9427,,
2017,12300062,2500,C,Johnson Brothers Liquor Co,Manufacturing,323111,CO2-equivalent,776.499532,1552999.064,Ramsey,55116,-93.15362826,44.90528099,,
2017,12300063,4228,R,District Energy St Paul Inc-Hans O Nyman,Utilities,221330,CO2-equivalent,83618.7195,167237439,Ramsey,55102,-93.0965,44.943,,
2017,12300069,425,R,NuStar - Roseville Products Terminal,Other,486910,CO2-equivalent,0,0,Ramsey,55113,-93.1948,45.0175,,
2017,12300070,1869,R,Magellan Pipeline Co LP - Saint Paul Terminal,Other,486910,CO2-equivalent,0,0,Ramsey,55113,-93.1971,45.0241,,
2017,12300088,3518,R,Northern Iron of St Paul LLC,Manufacturing,331511,CO2-equivalent,794.2480599,1588496.12,Ramsey,55106,-93.06095261,44.96755284,,
2017,12300093,1954,D,Bethesda Rehabilitation Hospital,Other,622110,CO2-equivalent,155.0319641,310063.9282,Ramsey,55103,-93.103,44.9583,,
2017,12300108,332,C,Hamline University,Other,611310,CO2-equivalent,5361.075612,10722151.22,Ramsey,55104,-93.16542871,44.96640101,,
2017,12300139,2462,D,St Joseph's Hospital - HealthEast,Other,622110,CO2-equivalent,1649.637382,3299274.764,Ramsey,55102,-93.1011,44.9469,,
2017,12300149,4383,HM,TA Schifsky & Sons Inc,Manufacturing,324121,CO2-equivalent,1168.378409,2336756.818,Ramsey,55109,-93.00100448,45.01131608,,
2017,12300187,727,D,Gavilon Grain LLC dba Peavey Co Red Rock,Other,488320,CO2-equivalent,0,0,Ramsey,55119,-93.02,44.9085,,
2017,12300213,824,D,Flint Hills Resources Pine Bend LLC - St Paul,Manufacturing,324199,CO2-equivalent,1099.458332,2198916.664,Ramsey,55106,-93.0469,44.931,,
2017,12300233,748,R,Great Western Dock & Terminal,Other,488320,CO2-equivalent,0,0,Ramsey,55106,-93.051,44.9396,,
2017,12300254,740,D,HealthEast Midway Health Services,Other,622110,CO2-equivalent,2298.59181,4597183.62,Ramsey,55104,-93.1715,44.9539,,
2017,12300268,28,D,Pearson Candy Co,Manufacturing,311340,CO2-equivalent,1289.327256,2578654.512,Ramsey,55116,-93.1576,44.9067,,
2017,12300273,221919,C,Rihm Kenworth - Coon Rapids,Other,423140,CO2-equivalent,223.830434,447660.868,Ramsey,55114,-93.18776653,44.95945554,,
2017,12300288,722,R,Twin City Concrete Products Co - Saint Paul,Manufacturing,327320,CO2-equivalent,0,0,Ramsey,55117,-93.0974,44.9825,,
2017,12300292,2304,R,Wolkerstorfer Co Inc,Manufacturing,332812,CO2-equivalent,1954.374517,3908749.034,Ramsey,55112,-93.1906,45.0494,,
2017,12300298,1437,C,St Paul/Ramsey County Public Health,Other,624230,CO2-equivalent,169.9820093,339964.0186,Ramsey,55101,-93.0984,44.9507,,
2017,12300320,4636,D,Cemstone Products - Childs Rd,Manufacturing,327320,CO2-equivalent,179.885224,359770.448,Ramsey,55106,-93.0532,44.9432,,
2017,12300323,663,D,International Paper Co,Pulp & Paper,322211,CO2-equivalent,3857.825885,7715651.77,Ramsey,55112,-93.1553,45.0564,,
2017,12300333,175,C,Energy Park Utility Co,Utilities,221330,CO2-equivalent,3204.35237,6408704.74,Ramsey,55108,-93.16363498,44.97070512,,
2017,12300341,2005,R,Water Gremlin Co,Manufacturing,331523,CO2-equivalent,0,0,Ramsey,55110,-93.0321,45.0745,,
2017,12300343,777,D,Hawkins - Terminal 1,Manufacturing,325180,CO2-equivalent,788.111588,1576223.176,Ramsey,55106,-93.05,44.9381,,
2017,12300344,2108,D,GLS Companies - Saint Paul,Manufacturing,323111,CO2-equivalent,0,0,Ramsey,55108,-93.15350337,44.97012492,,
2017,12300347,547,R,Commercial Asphalt Co - Plant 905,Manufacturing,324121,CO2-equivalent,7801.118565,15602237.13,Ramsey,55119,-93.0198,44.9009,,
2017,12300353,2001,R,Continental Cement Co,Other,423320,CO2-equivalent,0,0,Ramsey,55119,-93.0181,44.8987,,
2017,12300391,2000,R,Childs Road Terminal,Other,423320,CO2-equivalent,0,0,Ramsey,55106,-93.047,44.931,,
2017,12300398,1431,D,Nexeo Solutions LLC - Saint Paul,Other,424690,CO2-equivalent,136.4405072,272881.0144,Ramsey,55102,-93.1164,44.9285,,
2017,12300410,2477,R,WestRock MN Corp,Pulp & Paper,322130,CO2-equivalent,139674.8478,279349695.6,Ramsey,55114,-93.1954,44.9603,,
2017,12300411,1936,D,3M Company Building 75,Manufacturing,325412,CO2-equivalent,407.0190008,814038.0016,Ramsey,55107,-93.0915,44.9385,,
2017,12300420,1413,D,Century Link - St Paul Market St,Other,517311,CO2-equivalent,641.457019,1282914.038,Ramsey,55102,-93.0954,44.9439,,
2017,12300425,2245,D,Metro Transit - Overhaul Base,Other,485113,CO2-equivalent,1166.069065,2332138.13,Ramsey,55114,-93.18874041,44.9571999,,
2017,12300433,619,C,Minnesota Historical Society,Other,712120,CO2-equivalent,1107.046067,2214092.134,Ramsey,55102,-93.1054,44.9496,,
2017,12300436,330,C,Bethel University,Other,611310,CO2-equivalent,4554.065922,9108131.844,Ramsey,55112,-93.1622,45.0579,,
2017,12300457,174,D,Huot Manufacturing Co,Manufacturing,332510,CO2-equivalent,259.1667704,518333.5408,Ramsey,55104,-93.17404753,44.95778814,,
2017,12300458,1849,D,International Paper Co - Container,Pulp & Paper,322211,CO2-equivalent,3343.216762,6686433.524,Ramsey,55110,-93.0292,45.091,,
2017,12300462,1248,D,Amidon Graphics,Manufacturing,323111,CO2-equivalent,619.037324,1238074.648,Ramsey,55116,-93.15225847,44.90852302,,
2017,12300473,4737,C,ISD 623 - Roseville Area Middle School,Other,611110,CO2-equivalent,1030.130366,2060260.732,Ramsey,55117,-93.0997,45.0148,,
2017,12300474,4736,C,ISD 623 - Parkview Center School,Other,611110,CO2-equivalent,744.0560308,1488112.062,Ramsey,55113,-93.1297,45.0079,,
2017,12300488,4731,C,US Bank Center,Other,522110,CO2-equivalent,715.035964,1430071.928,Ramsey,55101,-93.0919,44.9472,,
2017,12300489,7166,C,State of MN - Transportation Bldg,Utilities,221121,CO2-equivalent,13.3656592,26731.3184,Ramsey,55155,-93.10465436,44.95325672,,
2017,12300490,1962,D,Old Dutch Foods Inc,Manufacturing,311919,CO2-equivalent,8124.810044,16249620.09,Ramsey,55113,-93.2006,45.0157,,
2017,12300491,1249,D,3M - Bldg 76,Manufacturing,313230,CO2-equivalent,377.88908,755778.16,Ramsey,55107,-93.07428353,44.94358342,,
2017,12300496,747,D,HB Fuller Co - Corporate Campus- Vadnais,Manufacturing,325520,CO2-equivalent,2366.028736,4732057.472,Ramsey,55110,-93.0512,45.0453,,
2017,12300498,1891,D,Impressions Inc - St Paul,Manufacturing,323111,CO2-equivalent,507.6683556,1015336.711,Ramsey,55114,-93.2036,44.9729,,
2017,12300515,4422,D,Land O'Lakes - Arden Hills,Manufacturing,311512,CO2-equivalent,8.585934588,17171.86918,Ramsey,55112,-93.1504,45.0631,,
2017,12300600,2225,C,US Bank,Other,522110,CO2-equivalent,69.3066416,138613.2832,Ramsey,55108,-93.14928138,44.96913212,,
2017,12300601,124877,R,Splash Products,Manufacturing,325612,CO2-equivalent,282.568977,565137.954,Ramsey,55117,-93.0984,44.979,,
2017,12300602,752,R,Interplastic Corp - Vadnais Hghts Plant,Manufacturing,325991,CO2-equivalent,170.629872,341259.744,Ramsey,55110,-93.05008361,45.04677447,,
2017,12300603,2583,D,"Modernistic, Inc.",Manufacturing,323113,CO2-equivalent,28.80965776,57619.31552,Ramsey,55126,-93.1219,45.0524,,
2017,12300605,2018,D,Americraft Carton Inc,Manufacturing,323111,CO2-equivalent,252.0595328,504119.0656,Ramsey,55107,-93.0745,44.9447,,
2017,12300606,2221,D,Tursso Companies Inc,Manufacturing,323111,CO2-equivalent,0,0,Ramsey,55107,-93.0788,44.9398,,
2017,12300614,2133,D,Quality Manufacturing Inc,Manufacturing,339950,CO2-equivalent,333.8437056,667687.4112,Ramsey,55110,-93.06025297,45.04000548,,
2017,12300615,2140,D,Curtis 1000,Manufacturing,323111,CO2-equivalent,1473.038088,2946076.176,Ramsey,55112,-93.1922,45.0542,,
2017,12300619,1414,D,Vomela Specialty Co,Manufacturing,323111,CO2-equivalent,0,0,Ramsey,55107,-93.0792,44.9428,,
2017,12300621,3932,D,Computype Inc,Manufacturing,326113,CO2-equivalent,325.234828,650469.656,Ramsey,55113,-93.1962,45.0217,,
2017,12300622,4480,D,Cardiac Pacemakers Inc/Boston Scientific,Manufacturing,33451,CO2-equivalent,5492.157562,10984315.12,Ramsey,55112,-93.156,45.0659,,
2017,12300624,2098,D,Brown-Wilbert Vault Co - Roseville,Manufacturing,327390,CO2-equivalent,98.3612704,196722.5408,Ramsey,55113,-93.156,45.0096,,
2017,12300625,5269,D,Simcote Inc,Manufacturing,332811,CO2-equivalent,0,0,Ramsey,55119,-93.0155,44.8917,,
2017,12300626,2096,D,Certified Painting Inc,Manufacturing,332710,CO2-equivalent,247.3546556,494709.3112,Ramsey,55113,-93.1846,45.0286,,
2017,12300632,22,D,PACAL LLC,Manufacturing,333120,CO2-equivalent,120.5838613,241167.7226,Ramsey,55113,-93.206,45.0057,,
2017,12300636,1305,D,Xcel Energy - Rice Street Service Center,Utilities,221121,CO2-equivalent,292.4089007,584817.8014,Ramsey,55117,-93.1071,44.9663,,
2017,12300638,1993,D,Raymond Autobody Inc,Other,811121,CO2-equivalent,353.4639268,706927.8536,Ramsey,55104,-93.1453,44.9668,,
2017,12300640,4641,D,St John's Hospital (HealthEast),Other,622110,CO2-equivalent,2194.587384,4389174.768,Ramsey,55109,-93.0336,45.0288,,
2017,12300666,140,D,Buerkle Hyundai-Honda Co,Other,441110,CO2-equivalent,205.6116924,411223.3848,Ramsey,55110,-93.0372,45.0421,,
2017,12300668,5116,D,MAACO Auto Painting - Little Canada,Other,811121,CO2-equivalent,0,0,Ramsey,55117,-93.09675826,45.03968005,,
2017,12300680,4124,D,Brenntag Great Lakes LLC,Other,424690,CO2-equivalent,666.0470484,1332094.097,Ramsey,55108,-93.1907,44.9732,,
2017,12300681,1507,C,White Bear Lake High School - S Campus,Other,611110,CO2-equivalent,933.753155,1867506.31,Ramsey,55110,-93.0073,45.0484,,
2017,12300688,978,D,CHS Inc,Other,424910,CO2-equivalent,0,0,Ramsey,55107,-93.0744,44.9446,,
2017,12300690,150894,NM,Crushers Inc - Nonmetallic,Mining,212321,CO2-equivalent,152.219669,304439.338,Ramsey,55109,-93.00099504,45.01131273,,
2017,12300694,47995,R,3M - Maplewood,Pulp & Paper,322220,CO2-equivalent,85913.86437,171827728.7,Ramsey,55144,-93.00487518,44.95030212,,
2017,12300695,135601,D,Health Systems Cooperative Laundries,Other,812332,CO2-equivalent,5384.54576,10769091.52,Ramsey,55106,-93.0711,44.9644,,
2017,12300702,7148,C,MNDOT Metro Div Hq - Waters Edge Bldg,Other,921190,CO2-equivalent,36.95852311,73917.04622,Ramsey,55113,-93.1638,45.0123,,
2017,12300703,7150,D,The Specialty Manufacturing Co,Manufacturing,332710,CO2-equivalent,64.9869108,129973.8216,Ramsey,55127,-93.0547,45.118,,
2017,12300704,5304,R,Bimbo Bakeries USA Inc,Manufacturing,311812,CO2-equivalent,2248.614752,4497229.504,Ramsey,55113,-93.1944,45.0234,,
2017,12300707,8073,R,Viking Drill & Tool Inc,Manufacturing,333515,CO2-equivalent,0,0,Ramsey,55107,-93.07668258,44.9357307,,
2017,12300709,5316,D,LaMettry's Collision Inc - Maplewood,Other,811121,CO2-equivalent,207.0131172,414026.2344,Ramsey,55109,-93.0468,45.0304,,
2017,12300717,38825,D,Metro Council - East Metro Transit,Other,485113,CO2-equivalent,633.7251727,1267450.345,Ramsey,55130,-93.0885,44.9642,,
2017,12300718,2556,R,Hood Packaging Corp - Arden Hills,Manufacturing,323111,CO2-equivalent,5394.554528,10789109.06,Ramsey,55112,-93.18075237,45.07060129,,
2017,12300721,3546,D,Saputo Dairy Foods USA LLC,Manufacturing,311511,CO2-equivalent,6885.09112,13770182.24,Ramsey,55110,-93.0269,45.0636,,
2017,12300726,93783,NM,FRA-DOR Inc,Mining,212321,CO2-equivalent,0,0,Ramsey,55117,-93.0938,45.0361,,
2017,12300731,31071,C,Structural Wood Corp,Other,423310,CO2-equivalent,0,0,Ramsey,55110,-93.052,45.0614,,
2017,12300733,80376,D,Woodcraft Industries Inc,Manufacturing,321911,CO2-equivalent,0,0,Ramsey,55112,-93.197,45.0953,,
2017,12300734,29024,D,Alter River Terminal,Other,424910,CO2-equivalent,0,0,Ramsey,55107,-93.0578,44.9229,,
2017,12300735,6948,D,PACE Industries - St Paul Division,Manufacturing,331523,CO2-equivalent,196.7025408,393405.0816,Ramsey,55126,-93.1484,45.0543,,
2017,12300738,96177,D,Custom Millwork Inc,Manufacturing,321911,CO2-equivalent,0,0,Ramsey,55109,-92.9991,45.0109,,
2017,12300740,85402,D,Wells Fargo Operations Center,Other,522110,CO2-equivalent,1089.467854,2178935.708,Ramsey,55126,-93.178,45.1224,,
2017,12300741,24696,R,Contanda Terminals - Saint Paul 1,Other,493190,CO2-equivalent,1332.372192,2664744.384,Ramsey,55106,-93.0471,44.9315,,
